time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
15.39999999999976,0.0011907850987686402,0.7166757753950427,0.6045426917063124,-0.029344351072045933,-0.04015455410896836,0.02432921135974634,1.65805869667472e-05,-2.5640059599065515e-07,6.553017358317978e-07,-5.177393979906973e-06,-6.91052072742628e-07,1.1421607832300831e-06
15.41999999999976,0.0011911157625597844,0.7166757702816227,0.6045427047749693,-0.029344454324117933,-0.0401545678905718,0.024329234137876667,1.6533189557210852e-05,-2.556709999686924e-07,6.534328471187339e-07,-5.162603600033562e-06,-6.890801720925034e-07,1.1389065162866395e-06
15.43999999999976,0.0011914454811125992,0.7166757651827522,0.6045427178063522,-0.029344557281228784,-0.04015458163284587,0.0243292568510543,1.648592764074328e-05,-2.5494352276331173e-07,6.515691410789194e-07,-5.147855542587487e-06,-6.871137033835624e-07,1.1356588817464378e-06
15.45999999999976,0.001191774257129257,0.7166757600983927,0.6045427308005717,-0.029344659944207183,-0.04015459533590161,0.024329279499499472,1.6438800832888445e-05,-2.542179741660365e-07,6.497109785856258e-07,-5.133148919965554e-06,-6.851527873969744e-07,1.132422258542663e-06
15.479999999999759,0.0011921020933041019,0.716675755028501,0.6045427437577297,-0.02934476231390335,-0.040154608999856616,0.024329302083370207,1.6391808742244522e-05,-2.5349458634473515e-07,6.478578945728024e-07,-5.118484808373289e-06,-6.831977501682988e-07,1.1291935368259162e-06
15.499999999999758,0.0011924289923238567,0.7166757499730357,0.6045427566779306,-0.029344864391154794,-0.04015462262481371,0.024329324602842456,1.6344950987738574e-05,-2.527732624317334e-07,6.46010046752652e-07,-5.103862572145124e-06,-6.812478547309203e-07,1.1259736123847479e-06
15.519999999999758,0.001192754956867561,0.7166757449319578,0.6045427695612824,-0.02934496617678874,-0.04015463621089322,0.024329347058134134,1.6298227185210733e-05,-2.520538938901051e-07,6.441675895073386e-07,-5.089281697365168e-06,-6.793039756971072e-07,1.1227645838877524e-06
15.539999999999758,0.0011930799896065422,0.7166757399052264,0.6045427824078915,-0.029345067671645426,-0.040154649758199004,0.024329369449380613,1.625163694906071e-05,-2.5133657462559486e-07,6.423304571312675e-07,-5.074742834272897e-06,-6.773652890603989e-07,1.1195623239387982e-06
15.559999999999757,0.0011934040932045395,0.7166757348927996,0.6045427952178598,-0.02934516887655535,-0.0401546632668439,0.024329391776844872,1.6205179899867465e-05,-2.506213387166324e-07,6.40498412680373e-07,-5.060245496198643e-06,-6.754322448113922e-07,1.1163732130485237e-06
15.579999999999757,0.0011937272703176412,0.7166757298946382,0.6045428079912936,-0.02934526979234196,-0.040154676736940245,0.024329414040640568,1.615885565508679e-05,-2.499080643321208e-07,6.38671690295014e-07,-5.045789330446072e-06,-6.735048172663078e-07,1.1131897848277903e-06
15.599999999999756,0.0011940495235943606,0.7166757249107003,0.6045428207282929,-0.02934537041983299,-0.040154690168594506,0.02432943624098535,1.6112663835971508e-05,-2.4919689747423136e-07,6.36849966608597e-07,-5.031374551498442e-06,-6.715827131143765e-07,1.1100172390540211e-06
15.619999999999756,0.0011943708556756603,0.7166757199409477,0.6045428334289665,-0.029345470759847572,-0.04015470356191746,0.0243294583779954,1.606660406498939e-05,-2.4848762978777373e-07,6.3503368328557e-07,-5.017000729101356e-06,-6.696661474113084e-07,1.106850502633982e-06
15.639999999999755,0.0011946912691949143,0.7166757149853388,0.6045428460934161,-0.02934557081321389,-0.04015471691701771,0.024329480451936638,1.6020675962706252e-05,-2.477804472214784e-07,6.332224814753455e-07,-5.002668315805994e-06,-6.677550126511997e-07,1.1036970618132712e-06
15.659999999999755,0.0011950107667780046,0.7166757100438331,0.6045428587217427,-0.02934567058074533,-0.040154730234007015,0.02432950246292976,1.5974879154514637e-05,-2.4707528267084464e-07,6.314163327978728e-07,-4.988376572137861e-06,-6.658494650829984e-07,1.1005496561309483e-06
15.679999999999755,0.0011953293510432647,0.7166757051163918,0.604542871314052,-0.0293457700632586,-0.040154743512991295,0.024329524411176962,1.592921326300486e-05,-2.4637206771937543e-07,6.296154675996497e-07,-4.974125663408702e-06,-6.639492140408418e-07,1.0974123601519723e-06
15.699999999999754,0.0011956470246015825,0.7166757002029753,0.6045428838704465,-0.029345869261564277,-0.04015475675408209,0.024329546296839713,1.5883677915885557e-05,-2.4567082446629394e-07,6.27819724481743e-07,-4.959915283831221e-06,-6.620545397603236e-07,1.0942831376005618e-06
15.719999999999754,0.0011959637900563513,0.716675695303542,0.6045428963910247,-0.02934596817648149,-0.0401547699573798,0.024329568120119344,1.5838272738436314e-05,-2.449716678359906e-07,6.260289066170046e-07,-4.945745860516604e-06,-6.601648854878113e-07,1.091163981601591e-06
