time,q_0,q_1,q_2,q_3,q_4,q_5,v_0,v_1,v_2,v_3,v_4,v_5
8.979999999999897,0.001994431276695497,0.08707148914535115,0.08540006214673214,-0.039959568947551434,-0.046063026317425614,0.034436743394977105,0.00034996198814257355,0.09988891994790848,-0.03616282256188951,-0.014760831957118565,-0.013309086248659063,0.01769750008445262
8.999999999999897,0.002001050677864103,0.08887352196977938,0.08475063679480138,-0.040223770282640244,-0.0462944834286781,0.03474060523164659,0.00033097005843030447,0.09010164122141151,-0.032471267596538095,-0.01321006675444032,-0.011572855562624048,0.015193091833474306
9.019999999999897,0.0020073152045479896,0.09049393295676504,0.0841692588075278,-0.040459751294923865,-0.04649595863162443,0.03500168848323975,0.000313226334194334,0.08102054934928327,-0.029068899363678586,-0.01179905061418105,-0.010073760147316613,0.013054162579658078
9.039999999999896,0.0020132488376126633,0.0919378741753368,0.0836915117217221,-0.03976748734171194,-0.04278650246202929,0.01162061180247503,0.0002966816532336775,0.07219706092858837,-0.023887354290285715,0.03461319766059613,0.18547280847975722,-1.169053834038236
9.059999999999896,0.002018417168524883,0.09314864828111231,0.08340063796084038,-0.03925645881722413,-0.040142353666730475,-0.005094848011244522,0.00025841654561099684,0.060538705288775474,-0.014543688044085753,0.025551426224390484,0.13220743976494065,-0.8357729906859777
9.079999999999895,0.002023113408689397,0.09412993060763905,0.08313980955377587,-0.03937375293315499,-0.040280040860332,-0.0048244347312169445,0.00023481200822570464,0.049064116326336824,-0.013041420353225655,-0.005864705796542861,-0.00688435968007628,0.013520664001378857
9.099999999999895,0.0020277138692299584,0.09495273460187983,0.08284908078256027,-0.03933201382018664,-0.039703764166875016,-0.008875017666830297,0.0002300230270280813,0.04114019971203946,-0.01453643856078011,0.002086955648417429,0.028813834672849183,-0.2025291467806676
9.119999999999894,0.0020320375503618737,0.09562723216933965,0.08301849715064097,-0.033059414701972344,-0.012245767092013637,-0.17743711323979267,0.00021618405659577027,0.03372487837299086,0.008470818404034587,0.3136299559107149,1.372899853743069,-8.428104778648118
9.139999999999894,0.0020329878110314525,0.09566866581326726,0.08503684875865948,-0.017057294940108884,0.055967226214654275,-0.5976074250925754,4.7513033478942956e-05,0.002071682196380431,0.10091758040092562,0.8001059880931729,3.4106496653333953,-21.008515592639135
9.159999999999894,0.0020276259599533277,0.09398700645315183,0.08873304782567011,-0.0031466443315684624,0.11238058936384612,-0.9370113477847124,-0.0002680925539062445,-0.08408296800577135,0.18480995335053169,0.695532530427021,2.820668157459592,-16.970196134606848
